condition_id,source_condition_id,partition,stage,stratum,parameters_json,phase_deg,snr_db,position_quantile,seed_namespace,noise_realizations,outcomes_generated,pooled_median_normalized_error,pooled_iqr_normalized_error,transform_failures,retention_reasons
DEV-FOR-FLICKER-001,DEV-BRO-FLICKER-003,development,formal_repeatability,flicker,"{""modulation_depth"":0.0406049919128418,""modulation_frequency_hz"":6.603689779298172}",90.0,20.0,0.5349116143386271,3963288380,100,False,0.07420297263249034,0.16343060290423445,0,fixed_stratified_audit_sample
DEV-FOR-FLICKER-002,DEV-BRO-FLICKER-005,development,formal_repeatability,flicker,"{""modulation_depth"":0.0293549919128418,""modulation_frequency_hz"":22.937023112631504}",0.0,30.0,0.6525586731621565,3138798603,100,False,0.17412627427025987,0.3193706084170278,0,pooled_iqr_gt_0.25
DEV-FOR-FLICKER-003,DEV-BRO-FLICKER-006,development,formal_repeatability,flicker,"{""modulation_depth"":0.0743549919128418,""modulation_frequency_hz"":2.066652742261135}",45.0,30.0,0.7113822025739212,1407166500,100,False,0.2128332478996279,0.4329888713389868,0,pooled_iqr_gt_0.25;fixed_stratified_audit_sample
DEV-FOR-FLICKER-004,DEV-BRO-FLICKER-012,development,formal_repeatability,flicker,"{""modulation_depth"":0.0827924919128418,""modulation_frequency_hz"":7.5110971867055785}",135.0,40.0,0.06778358665696615,1837989626,100,False,0.037236272686468425,0.062033925684515476,0,fixed_stratified_audit_sample
DEV-FOR-FLICKER-005,DEV-BRO-FLICKER-014,development,formal_repeatability,flicker,"{""modulation_depth"":0.0715424919128418,""modulation_frequency_hz"":23.84443052003891}",45.0,50.0,0.18543064548049557,2556287873,100,False,0.21236235030742825,0.3689076467926873,0,pooled_iqr_gt_0.25;fixed_stratified_audit_sample
DEV-FOR-FLICKER-006,DEV-BRO-FLICKER-015,development,formal_repeatability,flicker,"{""modulation_depth"":0.0490424919128418,""modulation_frequency_hz"":2.9740601496685426}",90.0,50.0,0.24425417489226028,664249854,100,False,0.19677759695521707,0.39063516420294286,0,pooled_iqr_gt_0.25
DEV-FOR-FLICKER-007,DEV-BRO-FLICKER-020,development,formal_repeatability,flicker,"{""modulation_depth"":0.0884174919128418,""modulation_frequency_hz"":22.029615705224096}",135.0,20.0,0.5383718219510838,2213114485,100,False,0.1677237721711105,0.2740648614676756,0,pooled_iqr_gt_0.25;fixed_stratified_audit_sample
DEV-FOR-FLICKER-008,DEV-BRO-FLICKER-021,development,formal_repeatability,flicker,"{""modulation_depth"":0.0321674919128418,""modulation_frequency_hz"":8.418504594112985}",0.0,30.0,0.5971953513628485,4012365691,100,False,0.10011103519686988,0.18076238765515892,0,fixed_stratified_audit_sample
DEV-FOR-FLICKER-009,DEV-BRO-FLICKER-023,development,formal_repeatability,flicker,"{""modulation_depth"":0.0546674919128418,""modulation_frequency_hz"":24.751837927446317}",90.0,30.0,0.7148424101863778,1821824163,100,False,0.2040768901253981,0.39037385797458035,0,boundary;pooled_iqr_gt_0.25
DEV-FOR-FLICKER-010,DEV-BRO-FLICKER-024,development,formal_repeatability,flicker,"{""modulation_depth"":0.0996674919128418,""modulation_frequency_hz"":0.6551301085162793}",135.0,30.0,0.7736659395981426,2680919244,100,False,0.23838833876607196,0.49830085197027985,0,boundary;pooled_iqr_gt_0.25
DEV-FOR-FLICKER-011,DEV-BRO-FLICKER-025,development,formal_repeatability,flicker,"{""modulation_depth"":0.010194835662841796,""modulation_frequency_hz"":8.821796775182944}",0.0,40.0,0.8324894690099073,3785551381,100,False,0.10971790198576832,0.16278231159082707,0,boundary
DEV-FOR-FLICKER-012,DEV-BRO-FLICKER-027,development,formal_repeatability,flicker,"{""modulation_depth"":0.0326948356628418,""modulation_frequency_hz"":3.377352330738501}",90.0,40.0,0.9501365278334367,709035599,100,False,0.18972741735258955,0.37168367464212343,0,pooled_iqr_gt_0.25
DEV-FOR-FLICKER-013,DEV-BRO-FLICKER-028,development,formal_repeatability,flicker,"{""modulation_depth"":0.0776948356628418,""modulation_frequency_hz"":11.544018997405166}",135.0,40.0,0.0124202648576582,757821197,100,False,0.044036054704560776,0.11100744569055096,0,fixed_stratified_audit_sample
DEV-FOR-FLICKER-014,DEV-BRO-FLICKER-030,development,formal_repeatability,flicker,"{""modulation_depth"":0.0664448356628418,""modulation_frequency_hz"":6.099574552960724}",45.0,50.0,0.13006732368118762,897185902,100,False,0.0947791043197331,0.1665183374482701,0,fixed_stratified_audit_sample
DEV-FOR-FLICKER-015,DEV-BRO-FLICKER-032,development,formal_repeatability,flicker,"{""modulation_depth"":0.0889448356628418,""modulation_frequency_hz"":22.432907886294053}",135.0,50.0,0.24771438250471703,455152055,100,False,0.1772656206175368,0.32147269157722125,0,pooled_iqr_gt_0.25
DEV-FOR-FLICKER-016,DEV-BRO-FLICKER-033,development,formal_repeatability,flicker,"{""modulation_depth"":0.0158198356628418,""modulation_frequency_hz"":1.5625375159236867}",0.0,20.0,0.3065379119164817,433556332,100,False,0.22195946965193836,0.4563535852674618,0,pooled_iqr_gt_0.25
DEV-FOR-FLICKER-017,DEV-BRO-FLICKER-035,development,formal_repeatability,flicker,"{""modulation_depth"":0.0383198356628418,""modulation_frequency_hz"":17.89587084925702}",90.0,20.0,0.4241849707400111,822097857,100,False,0.08041496083320004,0.13259537147354156,0,fixed_stratified_audit_sample
DEV-FOR-FLICKER-018,DEV-BRO-FLICKER-036,development,formal_repeatability,flicker,"{""modulation_depth"":0.0833198356628418,""modulation_frequency_hz"":4.28475973814591}",135.0,20.0,0.4830085001517758,3076289765,100,False,0.16469552407331575,0.31895208708040573,0,pooled_iqr_gt_0.25
DEV-FOR-FLICKER-019,DEV-BRO-FLICKER-037,development,formal_repeatability,flicker,"{""modulation_depth"":0.027069835662841796,""modulation_frequency_hz"":12.451426404812574}",0.0,30.0,0.5418320295635406,1383743290,100,False,0.03529165030350434,0.025380603302148027,0,fixed_stratified_audit_sample
DEV-FOR-FLICKER-020,DEV-BRO-FLICKER-041,development,formal_repeatability,flicker,"{""modulation_depth"":0.013007335662841797,""modulation_frequency_hz"":23.34031529370146}",0.0,40.0,0.7771261472105994,1265016111,100,False,0.19178621862018552,0.36411352749333936,0,pooled_iqr_gt_0.25
DEV-FOR-FLICKER-021,DEV-BRO-FLICKER-042,development,formal_repeatability,flicker,"{""modulation_depth"":0.0580073356628418,""modulation_frequency_hz"":2.469944923331094}",45.0,40.0,0.8359496766223641,3851649887,100,False,0.20561696600621246,0.4142843039313545,0,pooled_iqr_gt_0.25
DEV-FOR-FLICKER-022,DEV-BRO-FLICKER-043,development,formal_repeatability,flicker,"{""modulation_depth"":0.0355073356628418,""modulation_frequency_hz"":10.63661158999776}",90.0,40.0,0.8947732060341288,3253846834,100,False,0.07278473081695881,0.08697638920884572,0,fixed_stratified_audit_sample
DEV-FOR-FLICKER-023,DEV-BRO-FLICKER-045,development,formal_repeatability,flicker,"{""modulation_depth"":0.0242573356628418,""modulation_frequency_hz"":5.1921671455533165}",0.0,50.0,0.015880472470114947,3240862562,100,False,0.1650812622610716,0.3183400794989161,0,pooled_iqr_gt_0.25
DEV-FOR-FLICKER-024,DEV-BRO-FLICKER-046,development,formal_repeatability,flicker,"{""modulation_depth"":0.0692573356628418,""modulation_frequency_hz"":13.35883381221998}",45.0,50.0,0.07470400188187966,1473989466,100,False,0.01389910429303335,0.011683861686147606,0,fixed_stratified_audit_sample
DEV-FOR-FLICKER-025,DEV-BRO-FLICKER-047,development,formal_repeatability,flicker,"{""modulation_depth"":0.046757335662841806,""modulation_frequency_hz"":21.525500478886645}",90.0,50.0,0.13352753129364436,988311307,100,False,0.14714764048386764,0.27008673481542034,0,pooled_iqr_gt_0.25
DEV-FOR-FLICKER-026,DEV-BRO-FLICKER-050,development,formal_repeatability,flicker,"{""modulation_depth"":0.06363233566284181,""modulation_frequency_hz"":24.24772270110887}",45.0,20.0,0.30999811952893847,254059898,100,False,0.3757013469788611,0.3708108377348908,0,pooled_iqr_gt_0.25
DEV-FOR-FLICKER-027,DEV-BRO-FLICKER-051,development,formal_repeatability,flicker,"{""modulation_depth"":0.0411323356628418,""modulation_frequency_hz"":0.9575992443187482}",90.0,20.0,0.36882164894070313,261567898,100,False,0.23291209951376057,0.48431572626018854,0,pooled_iqr_gt_0.25
DEV-FOR-FLICKER-028,DEV-BRO-FLICKER-054,development,formal_repeatability,flicker,"{""modulation_depth"":0.0748823356628418,""modulation_frequency_hz"":3.679821466540971}",45.0,30.0,0.5452922371759973,738166768,100,False,0.1846981438845123,0.3570853479352088,0,pooled_iqr_gt_0.25
DEV-FOR-FLICKER-029,DEV-BRO-FLICKER-057,development,formal_repeatability,flicker,"{""modulation_depth"":0.011601085662841798,""modulation_frequency_hz"":6.402043688763193}",0.0,40.0,0.7217628254112913,971956252,100,False,0.14035350886204825,0.26926717075105616,0,pooled_iqr_gt_0.25
DEV-FOR-FLICKER-030,DEV-BRO-FLICKER-059,development,formal_repeatability,flicker,"{""modulation_depth"":0.0341010856628418,""modulation_frequency_hz"":22.735377022096525}",90.0,40.0,0.8394098842348208,2423927522,100,False,0.17412627427025987,0.30522172174273,0,pooled_iqr_gt_0.25;fixed_stratified_audit_sample
DEV-FOR-FLICKER-031,DEV-BRO-FLICKER-060,development,formal_repeatability,flicker,"{""modulation_depth"":0.0791010856628418,""modulation_frequency_hz"":1.8650066517261559}",135.0,40.0,0.8982334136465855,1833909049,100,False,0.21648372945945216,0.4423477390369277,0,pooled_iqr_gt_0.25;fixed_stratified_audit_sample
DEV-FOR-FLICKER-032,DEV-BRO-FLICKER-063,development,formal_repeatability,flicker,"{""modulation_depth"":0.0453510856628418,""modulation_frequency_hz"":4.587228873948378}",90.0,50.0,0.0781642094943364,2866299891,100,False,0.15281051087437858,0.2993072087884989,0,pooled_iqr_gt_0.25
DEV-FOR-FLICKER-033,DEV-BRO-FLICKER-065,development,formal_repeatability,flicker,"{""modulation_depth"":0.017226085662841797,""modulation_frequency_hz"":20.92056220728171}",0.0,20.0,0.1958112683178658,150710565,100,False,0.25577124447595667,0.29443736034029505,0,pooled_iqr_gt_0.25
DEV-FOR-FLICKER-034,DEV-BRO-FLICKER-068,development,formal_repeatability,flicker,"{""modulation_depth"":0.0847260856628418,""modulation_frequency_hz"":23.64278442950393}",135.0,20.0,0.3722818565531599,3522139232,100,False,0.19618839699187562,0.3351715503735723,0,pooled_iqr_gt_0.25
DEV-FOR-FLICKER-035,DEV-BRO-FLICKER-069,development,formal_repeatability,flicker,"{""modulation_depth"":0.0284760856628418,""modulation_frequency_hz"":2.772414059133563}",0.0,30.0,0.4311053859649246,2550532476,100,False,0.20040892675415437,0.3999523694893723,0,pooled_iqr_gt_0.25
DEV-FOR-FLICKER-036,DEV-BRO-FLICKER-071,development,formal_repeatability,flicker,"{""modulation_depth"":0.05097608566284181,""modulation_frequency_hz"":19.105747392466895}",90.0,30.0,0.5487524447884541,3804854772,100,False,0.10923302753354466,0.1654870895606694,0,fixed_stratified_audit_sample
DEV-FOR-HARMONICS-037,DEV-BRO-HARMONICS-002,development,formal_repeatability,harmonics,"{""a3_pu"":0.020972423553466797,""a5_pu"":0.05670155294755204,""a7_pu"":0.05101378048000001,""phi3_deg"":304.95631679220145,""phi5_deg"":77.16150897428878,""phi7_deg"":291.7626448446582}",45.0,20.0,0.1534746104713362,1510361098,100,False,0.3031665576475532,0.2930592844106308,0,pooled_iqr_gt_0.25
DEV-FOR-HARMONICS-038,DEV-BRO-HARMONICS-004,development,formal_repeatability,harmonics,"{""a3_pu"":0.0434724235534668,""a5_pu"":0.03670155294755203,""a7_pu"":0.08701378048,""phi3_deg"":4.7813896784988765,""phi5_deg"":142.61605442883425,""phi7_deg"":347.1472602292736}",135.0,20.0,0.27112166929486564,3178851876,100,False,0.1815918919214895,0.2584898199930803,0,boundary;pooled_iqr_gt_0.25
DEV-FOR-HARMONICS-039,DEV-BRO-HARMONICS-005,development,formal_repeatability,harmonics,"{""a3_pu"":0.0884724235534668,""a5_pu"":0.06670155294755203,""a7_pu"":0.01861378048,""phi3_deg"":56.2099611070703,""phi5_deg"":175.34332715610697,""phi7_deg"":16.96974543637422}",0.0,30.0,0.32994519870663036,499712829,100,False,0.32276834886645017,0.07311994193081378,0,boundary;fixed_stratified_audit_sample
DEV-FOR-HARMONICS-040,DEV-BRO-HARMONICS-006,development,formal_repeatability,harmonics,"{""a3_pu"":0.0322224235534668,""a5_pu"":0.09670155294755203,""a7_pu"":0.03661378048000001,""phi3_deg"":107.63853253564173,""phi5_deg"":208.07059988337969,""phi7_deg"":44.66205312868191}",45.0,30.0,0.38876872811839497,3861843585,100,False,0.28605915903158635,0.05650090804954183,0,fixed_stratified_audit_sample
DEV-FOR-HARMONICS-041,DEV-BRO-HARMONICS-008,development,formal_repeatability,harmonics,"{""a3_pu"":0.054722423553466806,""a5_pu"":0.041145997391996474,""a7_pu"":0.07261378047999999,""phi3_deg"":210.49567539278456,""phi5_deg"":273.52514533792515,""phi7_deg"":100.04666851329729}",135.0,30.0,0.5064157869419244,670811456,100,False,0.06140905164375497,0.046160359457670594,0,fixed_stratified_audit_sample
DEV-FOR-HARMONICS-042,DEV-BRO-HARMONICS-009,development,formal_repeatability,harmonics,"{""a3_pu"":0.0997224235534668,""a5_pu"":0.07114599739199648,""a7_pu"":0.09061378047999999,""phi3_deg"":261.92424682135595,""phi5_deg"":306.2524180651979,""phi7_deg"":127.73897620560498}",0.0,40.0,0.5652393163536891,3826747357,100,False,0.1571444220813304,0.19615218201260565,0,boundary;fixed_stratified_audit_sample
DEV-FOR-HARMONICS-043,DEV-BRO-HARMONICS-010,development,formal_repeatability,harmonics,"{""a3_pu"":0.010249767303466797,""a5_pu"":0.021145997391996477,""a7_pu"":0.02221378048,""phi3_deg"":313.3528182499274,""phi5_deg"":338.97969079247065,""phi7_deg"":155.43128389791266}",45.0,40.0,0.6240628457654538,191646029,100,False,0.18475802448910955,0.14266050805851166,0,boundary
DEV-FOR-HARMONICS-044,DEV-BRO-HARMONICS-011,development,formal_repeatability,harmonics,"{""a3_pu"":0.055249767303466805,""a5_pu"":0.051145997391996476,""a7_pu"":0.04021378048000001,""phi3_deg"":12.12832845400908,""phi5_deg"":14.68217013131357,""phi7_deg"":183.12359159022037}",90.0,40.0,0.6828863751772185,806568718,100,False,0.1116390020443224,0.051601007929956505,0,boundary
DEV-FOR-HARMONICS-045,DEV-BRO-HARMONICS-018,development,formal_repeatability,harmonics,"{""a3_pu"":0.015874767303466798,""a5_pu"":0.07447933072532982,""a7_pu"":0.07981378048,""phi3_deg"":19.475267229519282,""phi5_deg"":243.77307922222266,""phi7_deg"":19.099922951167123}",45.0,20.0,0.09811128867202824,97266230,100,False,0.5474670686934311,0.23779211641872466,0,pooled_median_error_gt_0.50
DEV-FOR-HARMONICS-046,DEV-BRO-HARMONICS-020,development,formal_repeatability,harmonics,"{""a3_pu"":0.0383747673034668,""a5_pu"":0.05447933072532981,""a7_pu"":0.01213378048,""phi3_deg"":122.33241008666214,""phi5_deg"":309.22762467676813,""phi7_deg"":74.4845383357825}",135.0,20.0,0.21575834749555764,1232459932,100,False,0.1575339148659205,0.23288539965471644,0,boundary
DEV-FOR-HARMONICS-047,DEV-BRO-HARMONICS-021,development,formal_repeatability,harmonics,"{""a3_pu"":0.0833747673034668,""a5_pu"":0.0844793307253298,""a7_pu"":0.030133780480000004,""phi3_deg"":173.76098151523357,""phi5_deg"":341.9548974040409,""phi7_deg"":102.1768460280902}",0.0,30.0,0.27458187690732233,2971939879,100,False,0.21239911855977825,0.09470713559522756,0,fixed_stratified_audit_sample
DEV-FOR-HARMONICS-048,DEV-BRO-HARMONICS-025,development,formal_repeatability,harmonics,"{""a3_pu"":0.0946247673034668,""a5_pu"":0.017812664058663146,""a7_pu"":0.01573378048,""phi3_deg"":26.822206005029493,""phi5_deg"":115.83919492470197,""phi7_deg"":212.94607679732098}",0.0,40.0,0.5098759945543812,3023809506,100,False,0.47776640641480217,0.047586843092542186,0,fixed_stratified_audit_sample
DEV-FOR-HARMONICS-049,DEV-BRO-HARMONICS-034,development,formal_repeatability,harmonics,"{""a3_pu"":0.018687267303466797,""a5_pu"":0.01225710850310759,""a7_pu"":0.09133378047999999,""phi3_deg"":137.02628763768254,""phi5_deg"":53.35985608172679,""phi7_deg"":104.30702354288309}",45.0,20.0,0.04274796687272028,1976079641,100,False,0.4328466699221254,0.2584066921539626,0,pooled_iqr_gt_0.25
DEV-FOR-HARMONICS-050,DEV-BRO-HARMONICS-036,development,formal_repeatability,harmonics,"{""a3_pu"":0.0411872673034668,""a5_pu"":0.07225710850310758,""a7_pu"":0.04093378048000001,""phi3_deg"":239.88343049482538,""phi5_deg"":118.81440153627223,""phi7_deg"":159.69163892749847}",135.0,20.0,0.1603950256962497,227490170,100,False,0.20136405262778434,0.2357650685084527,0,fixed_stratified_audit_sample
DEV-FOR-HARMONICS-051,DEV-BRO-HARMONICS-038,development,formal_repeatability,harmonics,"{""a3_pu"":0.029937267303466797,""a5_pu"":0.05225710850310759,""a7_pu"":0.07693378047999999,""phi3_deg"":342.74057335196824,""phi5_deg"":184.26894699081774,""phi7_deg"":215.0762543121139}",45.0,30.0,0.27804208451977913,1788921699,100,False,0.22835004371143194,0.12559577518660928,0,fixed_stratified_audit_sample
DEV-FOR-HARMONICS-052,DEV-BRO-HARMONICS-041,development,formal_repeatability,harmonics,"{""a3_pu"":0.0974372673034668,""a5_pu"":0.062257108503107596,""a7_pu"":0.04453378048000001,""phi3_deg"":144.37322641319275,""phi5_deg"":282.4507651726359,""phi7_deg"":298.15317738903695}",0.0,40.0,0.4545126727550732,1031183124,100,False,0.33341535478548656,0.0956118228614215,0,fixed_stratified_audit_sample
DEV-FOR-HARMONICS-053,DEV-BRO-HARMONICS-042,development,formal_repeatability,harmonics,"{""a3_pu"":0.011656017303466798,""a5_pu"":0.09225710850310759,""a7_pu"":0.06253378048,""phi3_deg"":195.80179784176414,""phi5_deg"":315.17803789990865,""phi7_deg"":325.8454850813447}",45.0,40.0,0.5133362021668378,2738313221,100,False,0.5417982321052528,0.05226420610619198,0,pooled_median_error_gt_0.50;fixed_stratified_audit_sample
DEV-FOR-HARMONICS-054,DEV-BRO-HARMONICS-043,development,formal_repeatability,harmonics,"{""a3_pu"":0.0566560173034668,""a5_pu"":0.015590441836440923,""a7_pu"":0.08053378048,""phi3_deg"":247.2303692703356,""phi5_deg"":347.9053106271814,""phi7_deg"":353.53779277365237}",90.0,40.0,0.5721597315786026,1871798267,100,False,0.06308044056077501,0.05229180527304125,0,fixed_stratified_audit_sample
DEV-FOR-HARMONICS-055,DEV-BRO-HARMONICS-050,development,formal_repeatability,harmonics,"{""a3_pu"":0.017281017303466796,""a5_pu"":0.06559044183644092,""a7_pu"":0.01645378048,""phi3_deg"":254.5773080458458,""phi5_deg"":219.9714263296607,""phi7_deg"":189.51412413459906}",45.0,20.0,0.9839244374609555,2092485881,100,False,0.3190803915026528,0.3050472093118445,0,pooled_iqr_gt_0.25;fixed_stratified_audit_sample
DEV-FOR-HARMONICS-056,DEV-BRO-HARMONICS-051,development,formal_repeatability,harmonics,"{""a3_pu"":0.06228101730346681,""a5_pu"":0.09559044183644091,""a7_pu"":0.03445378048000001,""phi3_deg"":306.0058794744172,""phi5_deg"":252.6986990569334,""phi7_deg"":217.20643182690677}",90.0,20.0,0.046208174485177035,493577106,100,False,0.13700079765536236,0.12717597598802227,0,fixed_stratified_audit_sample
DEV-FOR-HARMONICS-057,DEV-BRO-HARMONICS-052,development,formal_repeatability,harmonics,"{""a3_pu"":0.0397810173034668,""a5_pu"":0.018923775169774257,""a7_pu"":0.05245378048000001,""phi3_deg"":357.43445090298866,""phi5_deg"":285.4259717842062,""phi7_deg"":244.89873951921444}",135.0,20.0,0.10503170389694175,3277752807,100,False,0.101554690559044,0.16796144692591733,0,boundary
DEV-FOR-HARMONICS-058,DEV-BRO-HARMONICS-053,development,formal_repeatability,harmonics,"{""a3_pu"":0.08478101730346681,""a5_pu"":0.04892377516977425,""a7_pu"":0.07045378048,""phi3_deg"":5.830952360714619,""phi5_deg"":318.1532445114789,""phi7_deg"":272.5910472115221}",0.0,30.0,0.16385523330870644,4055557876,100,False,0.22335177013379046,0.08302485422359213,0,fixed_stratified_audit_sample
DEV-FOR-HARMONICS-059,DEV-BRO-HARMONICS-060,development,formal_repeatability,harmonics,"{""a3_pu"":0.0369685173034668,""a5_pu"":0.09892377516977426,""a7_pu"":0.02365378048,""phi3_deg"":13.177891136224824,""phi5_deg"":190.21936021395823,""phi7_deg"":108.56737857246888}",135.0,40.0,0.5756199391910594,2854204577,100,False,0.21923631774837135,0.014803610541954143,0,boundary;fixed_stratified_audit_sample
DEV-FOR-HARMONICS-060,DEV-BRO-HARMONICS-061,development,formal_repeatability,harmonics,"{""a3_pu"":0.0819685173034668,""a5_pu"":0.010405256651255737,""a7_pu"":0.04165378048000001,""phi3_deg"":64.60646256479625,""phi5_deg"":222.94663294123092,""phi7_deg"":136.25968626477658}",0.0,50.0,0.6344434686028241,2516371778,100,False,0.35345336883171696,0.014552930942083986,0,boundary
DEV-FOR-HARMONICS-061,DEV-BRO-HARMONICS-065,development,formal_repeatability,harmonics,"{""a3_pu"":0.09321851730346681,""a5_pu"":0.05040525665125573,""a7_pu"":0.027253780480000003,""phi3_deg"":270.32074827908195,""phi5_deg"":353.85572385032185,""phi7_deg"":247.02891703400735}",0.0,20.0,0.8697375862498828,3961845735,100,False,0.2666044502876713,0.13879130553002356,0,boundary
DEV-FOR-HARMONICS-062,DEV-BRO-HARMONICS-068,development,formal_repeatability,harmonics,"{""a3_pu"":0.042593517303466805,""a5_pu"":0.06040525665125574,""a7_pu"":0.08125378048,""phi3_deg"":71.95340134030644,""phi5_deg"":95.01274864371027,""phi7_deg"":330.10584011093044}",135.0,20.0,0.04966838209763378,138943256,100,False,0.2367236317160627,0.2525383789194441,0,pooled_iqr_gt_0.25
DEV-FOR-HARMONICS-063,DEV-BRO-HARMONICS-069,development,formal_repeatability,harmonics,"{""a3_pu"":0.0875935173034668,""a5_pu"":0.09040525665125573,""a7_pu"":0.09925378048,""phi3_deg"":123.38197276887787,""phi5_deg"":127.74002137098296,""phi7_deg"":357.7981478032381}",0.0,30.0,0.10849191150939849,2736809319,100,False,0.10365295536504716,0.09686612498480256,0,boundary
DEV-FOR-IMPULSIVE-TRANSIENT-064,DEV-BRO-IMPULSIVE-TRANSIENT-001,development,formal_repeatability,impulsive_transient,"{""absolute_amplitude_pu"":0.877802848815918,""polarity"":0.07615334399999996,""width_ms"":1.1757911038102065}",0.0,20.0,0.5023569274934025,1185757864,100,False,0.41158152699902845,0.43184175889402654,0,pooled_iqr_gt_0.25
DEV-FOR-IMPULSIVE-TRANSIENT-065,DEV-BRO-IMPULSIVE-TRANSIENT-002,development,formal_repeatability,impulsive_transient,"{""absolute_amplitude_pu"":0.31530284881591797,""polarity"":0.4761533440000001,""width_ms"":1.8091244371435398}",45.0,20.0,0.5611804569051673,1780301593,100,False,0.27390970601535936,0.2661003585215889,0,pooled_iqr_gt_0.25
DEV-FOR-IMPULSIVE-TRANSIENT-066,DEV-BRO-IMPULSIVE-TRANSIENT-009,development,formal_repeatability,impulsive_transient,"{""absolute_amplitude_pu"":0.786396598815918,""polarity"":-0.947846656,""width_ms"":0.6128281408472436}",0.0,40.0,0.9729451627875202,44775734,100,False,0.1766562746159765,0.23519426663769416,0,fixed_stratified_audit_sample
DEV-FOR-IMPULSIVE-TRANSIENT-067,DEV-BRO-IMPULSIVE-TRANSIENT-010,development,formal_repeatability,impulsive_transient,"{""absolute_amplitude_pu"":0.22389659881591797,""polarity"":-0.547846656,""width_ms"":1.2461614741805769}",45.0,40.0,0.03522889981174161,696811149,100,False,0.15961570299638883,0.05898259325488864,0,fixed_stratified_audit_sample
DEV-FOR-IMPULSIVE-TRANSIENT-068,DEV-BRO-IMPULSIVE-TRANSIENT-011,development,formal_repeatability,impulsive_transient,"{""absolute_amplitude_pu"":0.673896598815918,""polarity"":-0.1478466559999999,""width_ms"":1.87949480751391}",90.0,40.0,0.09405242922350632,3281396612,100,False,0.08878981329022403,0.12366802930137923,0,fixed_stratified_audit_sample
DEV-FOR-IMPULSIVE-TRANSIENT-069,DEV-BRO-IMPULSIVE-TRANSIENT-017,development,formal_repeatability,impulsive_transient,"{""absolute_amplitude_pu"":0.842646598815918,""polarity"":0.3321533440000002,""width_ms"":1.7387540667731693}",0.0,20.0,0.44699360569409446,88494530,100,False,0.4189303419597289,0.4467284551952151,0,pooled_iqr_gt_0.25
DEV-FOR-IMPULSIVE-TRANSIENT-070,DEV-BRO-IMPULSIVE-TRANSIENT-018,development,formal_repeatability,impulsive_transient,"{""absolute_amplitude_pu"":0.28014659881591797,""polarity"":0.7321533440000001,""width_ms"":0.6831985112176139}",45.0,20.0,0.5058171351058592,1717533169,100,False,0.28209939043488574,0.27971954373823993,0,pooled_iqr_gt_0.25
DEV-FOR-IMPULSIVE-TRANSIENT-071,DEV-BRO-IMPULSIVE-TRANSIENT-019,development,formal_repeatability,impulsive_transient,"{""absolute_amplitude_pu"":0.7301465988159179,""polarity"":-0.7878466559999999,""width_ms"":1.3165318445509473}",90.0,20.0,0.564640664517624,3960244252,100,False,0.2923003836316223,0.3920561131040956,0,pooled_iqr_gt_0.25
DEV-FOR-IMPULSIVE-TRANSIENT-072,DEV-BRO-IMPULSIVE-TRANSIENT-020,development,formal_repeatability,impulsive_transient,"{""absolute_amplitude_pu"":0.505146598815918,""polarity"":-0.3878466559999999,""width_ms"":1.9498651778842804}",135.0,20.0,0.6234641939293887,1750113226,100,False,0.22194747322345054,0.3051488187003357,0,pooled_iqr_gt_0.25;fixed_stratified_audit_sample
DEV-FOR-IMPULSIVE-TRANSIENT-073,DEV-BRO-IMPULSIVE-TRANSIENT-021,development,formal_repeatability,impulsive_transient,"{""absolute_amplitude_pu"":0.955146598815918,""polarity"":0.0121533439999999,""width_ms"":0.14369233837810783}",0.0,30.0,0.6822877233411534,3104223226,100,False,0.5121420486291939,0.25197868728019707,0,boundary;pooled_median_error_gt_0.50;pooled_iqr_gt_0.25
DEV-FOR-IMPULSIVE-TRANSIENT-074,DEV-BRO-IMPULSIVE-TRANSIENT-023,development,formal_repeatability,impulsive_transient,"{""absolute_amplitude_pu"":0.589521598815918,""polarity"":0.8121533439999999,""width_ms"":1.4103590050447743}",90.0,30.0,0.7999347821646827,203941378,100,False,0.13290600116182455,0.07121149863258067,0,fixed_stratified_audit_sample
DEV-FOR-IMPULSIVE-TRANSIENT-075,DEV-BRO-IMPULSIVE-TRANSIENT-029,development,formal_repeatability,impulsive_transient,"{""absolute_amplitude_pu"":0.927021598815918,""polarity"":-0.627846656,""width_ms"":1.8325812272669966}",0.0,50.0,0.15633616624772775,4293986866,100,False,0.1378948971545525,0.12339967506308223,0,fixed_stratified_audit_sample
DEV-FOR-IMPULSIVE-TRANSIENT-076,DEV-BRO-IMPULSIVE-TRANSIENT-030,development,formal_repeatability,impulsive_transient,"{""absolute_amplitude_pu"":0.195771598815918,""polarity"":-0.22784665599999998,""width_ms"":0.21406270874847816}",45.0,50.0,0.21515969565949244,3076964730,100,False,0.21210751506292497,0.09565053264412385,0,fixed_stratified_audit_sample
DEV-FOR-IMPULSIVE-TRANSIENT-077,DEV-BRO-IMPULSIVE-TRANSIENT-033,development,formal_repeatability,impulsive_transient,"{""absolute_amplitude_pu"":0.8707715988159179,""polarity"":0.9721533440000001,""width_ms"":0.42517381985958924}",0.0,20.0,0.39163028389478655,3646912318,100,False,0.5540629879928427,0.18475407996635984,0,pooled_median_error_gt_0.50
